#File	/home/pi/RbData/2018-03-20/POL2018-03-20_104454.dat
#Comments	Run 1/7, AOUT=312, temp=120.5,  Stepping temp from 135.5 to 115 in steps of 3, 500 mTorr, AOUT=312, pump=s-
#IonGauge(Torr):	3.52E-04
#CVGauge(N2)(Torr):	5.92E-01
#CVGauge(He)(Torr):	1.16E-03
#CURTEMP_R(degC):	120.500000
#SETTEMP_R(degC):	120.500000
#CURTEMP_T(degC):	149.899994
#SETTEMP_T(degC):	150.000000
#AOUT:	312
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.031007
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	2885	-0.351734	0.000000	0.000000
20	2747	-0.352345	0.000611	0.104720
40	2769	-0.353566	0.000611	0.209440
60	2678	-0.352956	0.001221	0.314159
80	2770	-0.352345	0.000611	0.418879
100	2744	-0.352345	0.000611	0.523599
120	2605	-0.352956	0.001221	0.628319
140	2686	-0.352956	0.001221	0.733038
160	2766	-0.351734	0.000000	0.837758
180	2789	-0.352956	0.000000	0.942478
200	2906	-0.351734	0.000000	1.047198
220	2788	-0.352956	0.001221	1.151917
240	2918	-0.352956	0.000000	1.256637
260	2863	-0.353566	0.000611	1.361357
280	2920	-0.352345	0.000611	1.466077
300	2764	-0.351734	0.000000	1.570796
320	2789	-0.350513	0.000000	1.675516
340	2761	-0.352956	0.000000	1.780236
360	2707	-0.351124	0.001832	1.884956
380	2693	-0.351734	0.000000	1.989675
400	2678	-0.351734	0.001221	2.094395
420	2709	-0.351734	0.000000	2.199115
440	2790	-0.350513	0.000000	2.303835
460	2848	-0.351124	0.000611	2.408554
480	2801	-0.351734	0.000000	2.513274
500	2847	-0.351734	0.000000	2.617994
520	2800	-0.349902	0.000611	2.722714
540	2813	-0.350513	0.001221	2.827433
560	2850	-0.351124	0.000611	2.932153
580	2738	-0.351734	0.000000	3.036873
600	2801	-0.351124	0.000611	3.141593
620	2791	-0.352345	0.000611	3.246312
640	2735	-0.351124	0.000611	3.351032
660	2673	-0.351124	0.000611	3.455752
680	2653	-0.351734	0.000000	3.560472
700	2651	-0.351734	0.000000	3.665191
720	2694	-0.349902	0.001832	3.769911
740	2715	-0.355398	0.001221	3.874631
760	2737	-0.356009	0.000611	3.979351
780	2741	-0.354787	0.001832	4.084070
800	2767	-0.353566	0.000611	4.188790
820	2775	-0.352956	0.000000	4.293510
840	2737	-0.354177	0.000000	4.398230
860	2770	-0.352345	0.000611	4.502949
880	2919	-0.354177	0.000000	4.607669
900	2841	-0.354177	0.000000	4.712389
920	2852	-0.353566	0.000611	4.817109
940	2895	-0.352956	0.000000	4.921829
960	2655	-0.356009	0.000611	5.026548
980	2804	-0.355398	0.001221	5.131268
1000	2804	-0.352956	0.000000	5.235988
1020	2734	-0.354787	0.000611	5.340708
1040	2778	-0.354177	0.000000	5.445427
1060	2794	-0.354177	0.000000	5.550147
1080	2816	-0.353566	0.000611	5.654867
1100	2787	-0.355398	0.001221	5.759587
1120	2859	-0.354177	0.001221	5.864306
1140	2905	-0.354787	0.001832	5.969026
1160	2927	-0.356619	0.000000	6.073746
1180	2909	-0.356619	0.000000	6.178466
