#File	/home/pi/RbData/2018-03-20/POL2018-03-20_104909.dat
#Comments	Run 2/7, AOUT=312, temp=120.5,  Stepping temp from 135.5 to 115 in steps of 3, 500 mTorr, AOUT=312, pump=s-
#IonGauge(Torr):	3.52E-04
#CVGauge(N2)(Torr):	5.92E-01
#CVGauge(He)(Torr):	1.16E-03
#CURTEMP_R(degC):	120.400002
#SETTEMP_R(degC):	120.500000
#CURTEMP_T(degC):	150.000000
#SETTEMP_T(degC):	150.000000
#AOUT:	312
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.031007
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	2809	-0.349292	0.000000	0.000000
20	2794	-0.350513	0.001221	0.104720
40	2753	-0.349292	0.001221	0.209440
60	2791	-0.348681	0.000611	0.314159
80	2652	-0.349902	0.000611	0.418879
100	2604	-0.351124	0.000611	0.523599
120	2630	-0.349292	0.001221	0.628319
140	2608	-0.351124	0.000611	0.733038
160	2687	-0.349902	0.000611	0.837758
180	2704	-0.350513	0.000000	0.942478
200	2834	-0.349902	0.000611	1.047198
220	2909	-0.349292	0.001221	1.151917
240	2940	-0.350513	0.000000	1.256637
260	2856	-0.351124	0.001832	1.361357
280	2906	-0.352345	0.000611	1.466077
300	2848	-0.352956	0.000000	1.570796
320	2749	-0.352956	0.001221	1.675516
340	2777	-0.352345	0.000611	1.780236
360	2838	-0.353566	0.000611	1.884956
380	2727	-0.354177	0.001221	1.989675
400	2726	-0.352345	0.000611	2.094395
420	2760	-0.354177	0.001221	2.199115
440	2824	-0.354177	0.001221	2.303835
460	2783	-0.353566	0.000611	2.408554
480	2659	-0.353566	0.000611	2.513274
500	2996	-0.353566	0.000611	2.617994
520	2951	-0.352956	0.001221	2.722714
540	2904	-0.352956	0.001221	2.827433
560	2919	-0.354787	0.000611	2.932153
580	2919	-0.355398	0.000000	3.036873
600	2950	-0.354177	0.001221	3.141593
620	2789	-0.352956	0.000000	3.246312
640	2788	-0.352345	0.000611	3.351032
660	2706	-0.353566	0.003053	3.455752
680	2779	-0.352345	0.000611	3.560472
700	2778	-0.353566	0.000611	3.665191
720	2688	-0.357230	0.000611	3.769911
740	2726	-0.356009	0.000611	3.874631
760	2697	-0.356009	0.000611	3.979351
780	2829	-0.354177	0.001221	4.084070
800	2784	-0.354177	0.001221	4.188790
820	2753	-0.352956	0.001221	4.293510
840	2865	-0.356619	0.000000	4.398230
860	3008	-0.356619	0.000000	4.502949
880	2907	-0.356009	0.001832	4.607669
900	2800	-0.355398	0.001221	4.712389
920	2887	-0.356619	0.000000	4.817109
940	2833	-0.355398	0.001221	4.921829
960	2729	-0.354177	0.000000	5.026548
980	2746	-0.354787	0.000611	5.131268
1000	2742	-0.356009	0.000611	5.235988
1020	2724	-0.353566	0.000611	5.340708
1040	2703	-0.354787	0.001832	5.445427
1060	2779	-0.355398	0.000000	5.550147
1080	2873	-0.354787	0.001832	5.654867
1100	2784	-0.354787	0.000611	5.759587
1120	2929	-0.354787	0.000611	5.864306
1140	2874	-0.355398	0.001221	5.969026
1160	2944	-0.354787	0.000611	6.073746
1180	2904	-0.354787	0.001832	6.178466
