#File	/home/pi/RbData/2018-03-20/POL2018-03-20_110752.dat
#Comments	Run 7/7, AOUT=312, temp=120.5,  Stepping temp from 135.5 to 115 in steps of 3, 500 mTorr, AOUT=312, pump=none
#IonGauge(Torr):	3.52E-04
#CVGauge(N2)(Torr):	5.92E-01
#CVGauge(He)(Torr):	1.16E-03
#CURTEMP_R(degC):	120.400002
#SETTEMP_R(degC):	120.500000
#CURTEMP_T(degC):	149.899994
#SETTEMP_T(degC):	150.000000
#AOUT:	312
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.031007
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	2837	-0.351734	0.000000	0.000000
20	2773	-0.352345	0.000611	0.104720
40	2815	-0.352345	0.000611	0.209440
60	2759	-0.351734	0.000000	0.314159
80	2736	-0.351734	0.000000	0.418879
100	2637	-0.351734	0.000000	0.523599
120	2692	-0.352345	0.001832	0.628319
140	2722	-0.351124	0.000611	0.733038
160	2793	-0.352345	0.000611	0.837758
180	2841	-0.352345	0.000611	0.942478
200	2726	-0.351734	0.000000	1.047198
220	2836	-0.351734	0.000000	1.151917
240	2875	-0.351124	0.000611	1.256637
260	2851	-0.351734	0.002443	1.361357
280	2953	-0.350513	0.000000	1.466077
300	2895	-0.351734	0.000000	1.570796
320	2798	-0.351734	0.000000	1.675516
340	2695	-0.351124	0.000611	1.780236
360	2798	-0.352345	0.000611	1.884956
380	2759	-0.351124	0.000611	1.989675
400	2757	-0.351734	0.000000	2.094395
420	2693	-0.349902	0.000611	2.199115
440	2673	-0.352345	0.001832	2.303835
460	2764	-0.356009	0.000611	2.408554
480	2818	-0.352345	0.000611	2.513274
500	2844	-0.352956	0.001221	2.617994
520	2899	-0.352956	0.001221	2.722714
540	2821	-0.352345	0.000611	2.827433
560	2910	-0.354177	0.000000	2.932153
580	2864	-0.356009	0.000611	3.036873
600	2801	-0.355398	0.000000	3.141593
620	2736	-0.354787	0.000611	3.246312
640	2800	-0.354177	0.001221	3.351032
660	2862	-0.355398	0.001221	3.455752
680	2743	-0.354177	0.001221	3.560472
700	2749	-0.352956	0.000000	3.665191
720	2739	-0.355398	0.001221	3.769911
740	2702	-0.356009	0.000611	3.874631
760	2827	-0.357230	0.000611	3.979351
780	2759	-0.354177	0.000000	4.084070
800	2752	-0.356009	0.000611	4.188790
820	2840	-0.354177	0.000000	4.293510
840	2840	-0.353566	0.000611	4.398230
860	2922	-0.355398	0.001221	4.502949
880	2832	-0.356009	0.000611	4.607669
900	2878	-0.355398	0.001221	4.712389
920	2918	-0.355398	0.001221	4.817109
940	2739	-0.357230	0.000611	4.921829
960	2804	-0.356009	0.000611	5.026548
980	2732	-0.356619	0.000000	5.131268
1000	2792	-0.356009	0.000611	5.235988
1020	2655	-0.356009	0.000611	5.340708
1040	2832	-0.356009	0.000611	5.445427
1060	2629	-0.355398	0.001221	5.550147
1080	2884	-0.356009	0.000611	5.654867
1100	2811	-0.355398	0.001221	5.759587
1120	2807	-0.354177	0.001221	5.864306
1140	2868	-0.354177	0.000000	5.969026
1160	2839	-0.355398	0.001221	6.073746
1180	2894	-0.352345	0.000611	6.178466
