#File	/home/pi/RbData/2018-03-20/POL2018-03-20_105053.dat
#Comments	Run 3/7, AOUT=312, temp=120.5,  Stepping temp from 135.5 to 115 in steps of 3, 500 mTorr, AOUT=312, pump=none
#IonGauge(Torr):	3.52E-04
#CVGauge(N2)(Torr):	5.92E-01
#CVGauge(He)(Torr):	1.16E-03
#CURTEMP_R(degC):	120.500000
#SETTEMP_R(degC):	120.500000
#CURTEMP_T(degC):	150.000000
#SETTEMP_T(degC):	150.000000
#AOUT:	312
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.031007
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	2834	-0.356619	0.000000	0.000000
20	2834	-0.355398	0.001221	0.104720
40	2788	-0.354787	0.001832	0.209440
60	2764	-0.356009	0.000611	0.314159
80	2872	-0.354787	0.000611	0.418879
100	2751	-0.356009	0.000611	0.523599
120	2708	-0.353566	0.001832	0.628319
140	2756	-0.356619	0.000000	0.733038
160	2744	-0.354177	0.000000	0.837758
180	2788	-0.354177	0.000000	0.942478
200	2861	-0.354177	0.000000	1.047198
220	2908	-0.356619	0.000000	1.151917
240	2872	-0.354177	0.002443	1.256637
260	2933	-0.354177	0.000000	1.361357
280	2895	-0.354177	0.000000	1.466077
300	2778	-0.356619	0.000000	1.570796
320	2827	-0.353566	0.001832	1.675516
340	2820	-0.354787	0.000611	1.780236
360	2844	-0.353566	0.000611	1.884956
380	2800	-0.354177	0.000000	1.989675
400	2725	-0.354177	0.001221	2.094395
420	2798	-0.356619	0.001221	2.199115
440	2679	-0.357841	0.002443	2.303835
460	2852	-0.355398	0.001221	2.408554
480	2830	-0.356009	0.000611	2.513274
500	2907	-0.356619	0.000000	2.617994
520	2842	-0.356009	0.000611	2.722714
540	2835	-0.356619	0.000000	2.827433
560	2858	-0.357230	0.000611	2.932153
580	2961	-0.357841	0.001221	3.036873
600	2777	-0.356619	0.000000	3.141593
620	2827	-0.356009	0.000611	3.246312
640	2903	-0.357230	0.000611	3.351032
660	2735	-0.356619	0.000000	3.455752
680	2740	-0.357841	0.001221	3.560472
700	2718	-0.357841	0.000000	3.665191
720	2792	-0.356009	0.001832	3.769911
740	2882	-0.357841	0.001221	3.874631
760	2770	-0.358451	0.001832	3.979351
780	2844	-0.359062	0.000000	4.084070
800	2792	-0.357841	0.000000	4.188790
820	2864	-0.356619	0.000000	4.293510
840	2864	-0.358451	0.000611	4.398230
860	2831	-0.357841	0.001221	4.502949
880	2792	-0.357841	0.001221	4.607669
900	2841	-0.360283	0.000000	4.712389
920	2909	-0.359673	0.000611	4.817109
940	2919	-0.358451	0.001832	4.921829
960	2800	-0.359673	0.001832	5.026548
980	2719	-0.359062	0.001221	5.131268
1000	2742	-0.359062	0.001221	5.235988
1020	2782	-0.360894	0.000611	5.340708
1040	2665	-0.360894	0.000611	5.445427
1060	2800	-0.360894	0.000611	5.550147
1080	2890	-0.358451	0.001832	5.654867
1100	2849	-0.359062	0.001221	5.759587
1120	2894	-0.359673	0.000611	5.864306
1140	2922	-0.359062	0.000000	5.969026
1160	2923	-0.357230	0.000611	6.073746
1180	2916	-0.359673	0.001832	6.178466
