#File	/home/pi/RbData/2018-03-20/POL2018-03-20_104339.dat
#Comments	Run 1/7, AOUT=312, temp=120.5,  Stepping temp from 135.5 to 115 in steps of 3, 500 mTorr, AOUT=312, pump=s+
#IonGauge(Torr):	3.52E-04
#CVGauge(N2)(Torr):	5.92E-01
#CVGauge(He)(Torr):	1.13E-03
#CURTEMP_R(degC):	120.500000
#SETTEMP_R(degC):	120.500000
#CURTEMP_T(degC):	150.000000
#SETTEMP_T(degC):	150.000000
#AOUT:	312
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.031007
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	2836	-0.347460	0.001832	0.000000
20	2807	-0.348070	0.000000	0.104720
40	2771	-0.348681	0.000611	0.209440
60	2822	-0.351124	0.001832	0.314159
80	2772	-0.352345	0.000611	0.418879
100	2777	-0.350513	0.000000	0.523599
120	2892	-0.351124	0.000611	0.628319
140	2811	-0.351124	0.000611	0.733038
160	2774	-0.350513	0.001221	0.837758
180	2840	-0.351734	0.000000	0.942478
200	2786	-0.352345	0.000611	1.047198
220	2905	-0.351734	0.000000	1.151917
240	2825	-0.352345	0.000611	1.256637
260	2833	-0.352956	0.000000	1.361357
280	2766	-0.352345	0.000611	1.466077
300	2859	-0.352956	0.001221	1.570796
320	2735	-0.352956	0.000000	1.675516
340	2692	-0.352956	0.001221	1.780236
360	2611	-0.352345	0.000611	1.884956
380	2695	-0.352956	0.000000	1.989675
400	2648	-0.354177	0.000000	2.094395
420	2641	-0.353566	0.000611	2.199115
440	2727	-0.354787	0.000611	2.303835
460	2718	-0.352956	0.001221	2.408554
480	2700	-0.352345	0.000611	2.513274
500	2836	-0.353566	0.001832	2.617994
520	2833	-0.353566	0.000611	2.722714
540	2847	-0.356619	0.000000	2.827433
560	2934	-0.356009	0.000611	2.932153
580	2884	-0.354177	0.000000	3.036873
600	2982	-0.356619	0.000000	3.141593
620	2849	-0.353566	0.000611	3.246312
640	2911	-0.355398	0.001221	3.351032
660	2860	-0.356009	0.000611	3.455752
680	2853	-0.355398	0.001221	3.560472
700	2843	-0.356009	0.000611	3.665191
720	2847	-0.354787	0.000611	3.769911
740	2861	-0.354177	0.000000	3.874631
760	2858	-0.352956	0.000000	3.979351
780	2925	-0.352345	0.001832	4.084070
800	2878	-0.354787	0.000611	4.188790
820	2796	-0.354177	0.000000	4.293510
840	2897	-0.352956	0.001221	4.398230
860	2834	-0.352956	0.001221	4.502949
880	2801	-0.354177	0.002443	4.607669
900	2752	-0.352956	0.001221	4.712389
920	2762	-0.351734	0.000000	4.817109
940	2667	-0.353566	0.001832	4.921829
960	2563	-0.352956	0.001221	5.026548
980	2629	-0.354177	0.001221	5.131268
1000	2562	-0.353566	0.001832	5.235988
1020	2643	-0.353566	0.000611	5.340708
1040	2704	-0.352345	0.000611	5.445427
1060	2728	-0.351124	0.000611	5.550147
1080	2726	-0.354177	0.000000	5.654867
1100	2803	-0.352956	0.001221	5.759587
1120	2820	-0.353566	0.000611	5.864306
1140	2962	-0.352345	0.000611	5.969026
1160	2789	-0.353566	0.000611	6.073746
1180	2854	-0.351734	0.000000	6.178466
