#File	/home/pi/RbData/2018-03-20/POL2018-03-20_105508.dat
#Comments	Run 4/7, AOUT=312, temp=120.5,  Stepping temp from 135.5 to 115 in steps of 3, 500 mTorr, AOUT=312, pump=none
#IonGauge(Torr):	3.61E-04
#CVGauge(N2)(Torr):	5.92E-01
#CVGauge(He)(Torr):	1.16E-03
#CURTEMP_R(degC):	120.500000
#SETTEMP_R(degC):	120.500000
#CURTEMP_T(degC):	150.000000
#SETTEMP_T(degC):	150.000000
#AOUT:	312
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.031007
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	2887	-0.361505	0.000000	0.000000
20	2786	-0.362726	0.001221	0.104720
40	2726	-0.362115	0.000611	0.209440
60	2802	-0.362115	0.000611	0.314159
80	2797	-0.360894	0.000611	0.418879
100	2814	-0.361505	0.000000	0.523599
120	2800	-0.361505	0.000000	0.628319
140	2787	-0.362115	0.001832	0.733038
160	2839	-0.362726	0.001221	0.837758
180	2843	-0.362726	0.001221	0.942478
200	2902	-0.362726	0.001221	1.047198
220	2929	-0.362726	0.001221	1.151917
240	2950	-0.363337	0.000611	1.256637
260	2862	-0.361505	0.001221	1.361357
280	2955	-0.362726	0.001221	1.466077
300	2996	-0.360894	0.000611	1.570796
320	2828	-0.363337	0.000611	1.675516
340	2798	-0.362115	0.000611	1.780236
360	2887	-0.363337	0.000611	1.884956
380	2833	-0.363337	0.001832	1.989675
400	2831	-0.362726	0.001221	2.094395
420	2875	-0.361505	0.000000	2.199115
440	2823	-0.362115	0.000611	2.303835
460	2856	-0.364558	0.000611	2.408554
480	2843	-0.362115	0.000611	2.513274
500	2910	-0.362115	0.000611	2.617994
520	2918	-0.363947	0.000000	2.722714
540	2825	-0.362115	0.000611	2.827433
560	2897	-0.362726	0.001221	2.932153
580	2892	-0.362115	0.000611	3.036873
600	2948	-0.362115	0.000611	3.141593
620	2899	-0.361505	0.000000	3.246312
640	2803	-0.360283	0.001221	3.351032
660	2841	-0.362115	0.000611	3.455752
680	2850	-0.360894	0.000611	3.560472
700	2842	-0.359673	0.000611	3.665191
720	2719	-0.359673	0.000611	3.769911
740	2746	-0.360894	0.000611	3.874631
760	2787	-0.360894	0.000611	3.979351
780	2914	-0.360283	0.000000	4.084070
800	2871	-0.362726	0.000000	4.188790
820	2893	-0.359062	0.001221	4.293510
840	2881	-0.359062	0.001221	4.398230
860	2866	-0.360283	0.001221	4.502949
880	2865	-0.360894	0.000611	4.607669
900	2866	-0.360283	0.001221	4.712389
920	2840	-0.358451	0.000611	4.817109
940	2871	-0.360894	0.000611	4.921829
960	2755	-0.358451	0.000611	5.026548
980	2731	-0.359673	0.000611	5.131268
1000	2701	-0.358451	0.000611	5.235988
1020	2751	-0.359673	0.000611	5.340708
1040	2780	-0.358451	0.000611	5.445427
1060	2771	-0.358451	0.001832	5.550147
1080	2829	-0.359062	0.001221	5.654867
1100	2808	-0.357841	0.001221	5.759587
1120	2857	-0.359062	0.001221	5.864306
1140	2875	-0.358451	0.000611	5.969026
1160	2809	-0.357841	0.001221	6.073746
1180	2911	-0.357841	0.001221	6.178466
