3.139849491518021e-16,0.07046948028493595,0.2144755583760396
1.942890293094024e-16,0.07251376268375156,0.21830877013764666
8.673617379884035e-17,0.07463423175524789,0.22223461688330276
3.452099717193846e-16,0.0768342760804887,0.22625559645828414
1.249000902703301e-16,0.07911745409394585,0.23037425878862458
2.255140518769849e-16,0.08148750310740172,0.2345932041817324
2.42861286636753e-16,0.08394834879170904,0.23891508116554
3.2439329000766293e-16,0.08650411513164286,0.24334258380413087
9.71445146547012e-17,0.08915913486792304,0.24787844842042317
9.367506770274758e-17,0.09191796043888525,0.2525254496482717
3.712308238590367e-16,0.0947853754322059,0.257286395727216
3.174543961037557e-16,0.09776640655438257,0.26216412294291846
6.938893903907228e-17,0.1008663361222999,0.26716148910502563
3.122502256758253e-16,0.10409071507695965,0.27228136594159336
2.636779683484747e-16,0.10744537651423826,0.27752663027523244
3.191891195797325e-16,0.11093644972113764,0.28290015383059736
8.326672684688674e-17,0.11457037469821306,0.2884047915056039
2.0816681711721685e-17,0.11835391713946253,0.2940433679196407
3.2612801348363973e-16,0.12229418382967004,0.2998186620308619
5.342948306008566e-16,0.1263986384056357,0.3057333895912077
3.400058012914542e-16,0.13067511741159912,0.3117901831818756
3.226585665316861e-16,0.13513184655993715,0.3179915695433533
3.712308238590367e-16,0.13977745708545117,0.324339943882562
1.3877787807814457e-16,0.14462100205461034,0.33083754080493305
5.117434254131581e-16,0.14967197245932862,0.33748640148107023
4.683753385137379e-16,0.15494031288740995,0.3442883366158123
1.249000902703301e-16,0.16043643651778236,0.3512448847417442
1.1102230246251565e-16,0.16617123913701537,0.3583572653093596
1.8041124150158794e-16,0.1721561118131193,0.36562632599144196
2.0816681711721685e-16,0.17840295179189972,0.37305248356160453
3.694961003830599e-16,0.1849241710985339,0.3806356576417709
3.677613769070831e-16,0.19173270223073974,0.3883751965472721
2.3592239273284576e-16,0.1988420002177742,0.39626979438482773
2.0816681711721685e-16,0.20626604018916084,0.404317398482531
5.360295540768334e-16,0.21401930944574205,0.4125151061508071
1.734723475976807e-16,0.2221167928503104,0.4208590496904253
2.498001805406602e-16,0.23057395015217816,0.42934426847916896
3.95516952522712e-16,0.23940668362571654,0.43796456688441654
1.4224732503009818e-16,0.2486312941327268,0.4467123566669732
2.6020852139652106e-16,0.2582644234076849,0.4555784824651475
3.694961003830599e-16,0.2683229800080937,0.4645520288814111
2.8449465006019636e-16,0.27882404596362664,0.4736201076423938
3.5908775952719907e-16,0.2897847606912451,0.48276762327339656
4.198030811863873e-16,0.3012221782125358,0.4919770157299867
4.753142324176451e-16,0.3131530931074363,0.5012279784728542
-2.7755575615628914e-17,0.325593829958737,0.5104971505723173
1.8041124150158794e-16,0.3385599902780155,0.5197577816036008
2.5673907444456745e-16,0.3520661500508069,0.5289793683657372
