#File	/home/pi/RbData/2019-03-15/POL2019-03-15_190359.dat
#Comments	Run 2/2, AOUT=528, variac->14, nRb->6*^12, pRb->.4, AOUT->528, pump->none, Run 1/3
#IonGauge(Torr):	2.32E-02
#CVGauge(N2)(Torr):	7.45E-02
#CVGauge(He)(Torr):	1.52E-03
#CURTEMP_R(degC):	-1.000000
#SETTEMP_R(degC):	-1.000000
#CURTEMP_T(degC):	-1.000000
#SETTEMP_T(degC):	-1.000000
#Voltage_He:	528
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.062140
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
#QWP(STEP):	082
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	3447	-2.137274e-01	-0.035813	0.000000
20	3423	-2.259404e-01	-0.048843	0.104720
40	3457	-2.198339e-01	-0.024390	0.209440
60	3451	-2.308256e-01	-0.028278	0.314159
80	3406	-2.137274e-01	0.005747	0.418879
100	3341	-2.418173e-01	0.044855	0.523599
120	3444	-2.271617e-01	-0.008000	0.628319
140	3435	-2.393747e-01	0.073973	0.733038
160	3505	-2.344895e-01	0.007874	0.837758
180	3519	-2.198339e-01	-0.008264	0.942478
200	3628	-2.503664e-01	0.059432	1.047198
220	3554	-2.393747e-01	-0.024876	1.151917
240	3541	-2.491451e-01	0.085106	1.256637
260	3538	-2.271617e-01	-0.008000	1.361357
280	3605	-2.247191e-01	-0.000000	1.466077
300	3653	-2.430386e-01	-0.005000	1.570796
320	3488	-2.283830e-01	0.002681	1.675516
340	3399	-2.332682e-01	0.024129	1.780236
360	3346	-2.515877e-01	0.037783	1.884956
380	3355	-2.259404e-01	0.013699	1.989675
400	3312	-2.271617e-01	-0.000000	2.094395
420	3353	-2.259404e-01	-0.008043	2.199115
440	3238	-2.259404e-01	-0.028871	2.303835
460	3344	-2.247191e-01	-0.018667	2.408554
480	3411	-2.308256e-01	0.080000	2.513274
500	3311	-2.393747e-01	0.012920	2.617994
520	3520	-2.137274e-01	-0.022346	2.722714
540	3520	-2.198339e-01	-0.034853	2.827433
560	3456	-2.393747e-01	0.015544	2.932153
580	3558	-2.332682e-01	0.002625	3.036873
600	3542	-2.186126e-01	0.008451	3.141593
620	3424	-2.112848e-01	-0.062331	3.246312
640	3465	-2.320469e-01	-0.010417	3.351032
660	3508	-2.296043e-01	-0.007916	3.455752
680	3437	-2.381534e-01	0.037234	3.560472
700	3541	-2.369321e-01	0.029178	3.665191
720	3539	-2.393747e-01	0.002558	3.769911
740	3470	-2.296043e-01	-0.002653	3.874631
760	3569	-2.381534e-01	-0.000000	3.979351
780	3590	-2.589155e-01	-0.002353	4.084070
800	3687	-2.442599e-01	0.028278	4.188790
820	3618	-2.357108e-01	0.015789	4.293510
840	3581	-2.344895e-01	-0.000000	4.398230
860	3756	-2.344895e-01	-0.025381	4.502949
880	3501	-2.454812e-01	0.020305	4.607669
900	3816	-2.369321e-01	0.015707	4.712389
920	3557	-2.332682e-01	-0.032911	4.817109
940	3548	-2.454812e-01	0.025510	4.921829
960	3498	-2.259404e-01	-0.053708	5.026548
980	3545	-2.540303e-01	0.077720	5.131268
1000	3596	-2.552516e-01	0.037221	5.235988
1020	3482	-2.357108e-01	-0.027708	5.340708
1040	3501	-2.381534e-01	-0.017632	5.445427
1060	3474	-2.357108e-01	-0.027708	5.550147
1080	3613	-2.393747e-01	-0.005076	5.654867
1100	3677	-2.491451e-01	-0.004878	5.759587
1120	3674	-2.467025e-01	-0.004926	5.864306
1140	3640	-2.491451e-01	0.027708	5.969026
1160	3774	-2.369321e-01	-0.020202	6.073746
1180	3581	-2.442599e-01	-0.004975	6.178466
