#File	/home/pi/RbData/2019-03-15/POL2019-03-15_185205.dat
#Comments	Run 1/2, AOUT=672, variac->14, nRb->6*^12, pRb->.4, AOUT->672, pump->none, Run 1/3
#IonGauge(Torr):	2.34E-02
#CVGauge(N2)(Torr):	7.41E-02
#CVGauge(He)(Torr):	1.49E-03
#CURTEMP_R(degC):	-1.000000
#SETTEMP_R(degC):	-1.000000
#CURTEMP_T(degC):	-1.000000
#SETTEMP_T(degC):	-1.000000
#Voltage_He:	672
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.062140
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
#QWP(STEP):	082
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	150	-2.296043e-01	0.030137	0.000000
20	156	-2.259404e-01	0.024931	0.104720
40	145	-2.198339e-01	-0.032258	0.209440
60	165	-2.112848e-01	-0.019830	0.314159
80	156	-1.880801e-01	-0.037500	0.418879
100	165	-2.198339e-01	0.052632	0.523599
120	162	-2.039570e-01	-0.020528	0.628319
140	170	-2.198339e-01	0.031519	0.733038
160	184	-2.100635e-01	-0.000000	0.837758
180	158	-2.210552e-01	0.002770	0.942478
200	142	-2.063996e-01	-0.002950	1.047198
220	138	-2.234978e-01	-0.010811	1.151917
240	155	-2.137274e-01	-0.019608	1.256637
260	116	-2.051783e-01	-0.014663	1.361357
280	166	-2.247191e-01	0.008219	1.466077
300	165	-2.198339e-01	0.014085	1.570796
320	157	-2.308256e-01	-0.002639	1.675516
340	140	-2.234978e-01	-0.021390	1.780236
360	171	-2.271617e-01	0.005405	1.884956
380	158	-2.198339e-01	-0.032258	1.989675
400	146	-2.186126e-01	-0.027174	2.094395
420	151	-2.125061e-01	-0.019718	2.199115
440	162	-2.161700e-01	-0.016667	2.303835
460	157	-2.027357e-01	-0.020649	2.408554
480	159	-2.173913e-01	-0.021978	2.513274
500	148	-2.198339e-01	0.025641	2.617994
520	164	-2.320469e-01	-0.010417	2.722714
540	139	-2.112848e-01	-0.011429	2.827433
560	143	-2.027357e-01	-0.032070	2.932153
580	154	-2.344895e-01	-0.010309	3.036873
600	154	-2.039570e-01	-0.074792	3.141593
620	171	-2.210552e-01	0.014006	3.246312
640	163	-2.161700e-01	-0.008403	3.351032
660	154	-2.234978e-01	-0.018767	3.455752
680	148	-2.186126e-01	0.008451	3.560472
700	165	-2.198339e-01	-0.021739	3.665191
720	160	-2.247191e-01	0.002725	3.769911
740	171	-2.076209e-01	-0.014493	3.874631
760	139	-2.369321e-01	0.045822	3.979351
780	162	-2.149487e-01	-0.016760	4.084070
800	151	-2.198339e-01	-0.000000	4.188790
820	135	-2.186126e-01	-0.008310	4.293510
840	146	-2.076209e-01	-0.020173	4.398230
860	144	-2.161700e-01	0.029070	4.502949
880	162	-2.186126e-01	0.019943	4.607669
900	170	-2.063996e-01	-0.008798	4.712389
920	148	-2.271617e-01	0.042017	4.817109
940	137	-2.112848e-01	0.023669	4.921829
960	161	-2.271617e-01	0.056818	5.026548
980	153	-2.112848e-01	0.026706	5.131268
1000	142	-2.051783e-01	-0.026087	5.235988
1020	153	-2.112848e-01	-0.005747	5.340708
1040	153	-2.051783e-01	0.018182	5.445427
1060	154	-2.112848e-01	0.002899	5.550147
1080	177	-2.027357e-01	-0.026393	5.654867
1100	177	-1.990718e-01	-0.038348	5.759587
1120	137	-2.039570e-01	0.009063	5.864306
1140	128	-1.954079e-01	0.012658	5.969026
1160	136	-2.076209e-01	-0.042254	6.073746
1180	121	-1.795310e-01	-0.045455	6.178466
