#File	/home/pi/RbData/2019-03-15/POL2019-03-15_190513.dat
#Comments	Run 2/2, AOUT=528, variac->14, nRb->6*^12, pRb->.4, AOUT->528, pump->s+, Run 1/3
#IonGauge(Torr):	2.26E-02
#CVGauge(N2)(Torr):	7.30E-02
#CVGauge(He)(Torr):	1.50E-03
#CURTEMP_R(degC):	-1.000000
#SETTEMP_R(degC):	-1.000000
#CURTEMP_T(degC):	-1.000000
#SETTEMP_T(degC):	-1.000000
#Voltage_He:	528
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.062140
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
#QWP(STEP):	170
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	3320	-2.149487e-01	-0.005650	0.000000
20	3316	-2.247191e-01	0.051429	0.104720
40	3323	-2.149487e-01	0.011494	0.209440
60	3409	-2.247191e-01	0.008219	0.314159
80	3294	-1.917440e-01	-0.045593	0.418879
100	3161	-2.234978e-01	0.019499	0.523599
120	3240	-2.161700e-01	-0.040650	0.628319
140	3221	-2.173913e-01	0.011364	0.733038
160	3254	-2.125061e-01	0.020528	0.837758
180	3240	-2.112848e-01	0.002899	0.942478
200	3159	-2.076209e-01	0.002950	1.047198
220	3167	-2.063996e-01	0.030488	1.151917
240	3265	-1.978505e-01	0.006211	1.256637
260	3172	-2.161700e-01	0.050445	1.361357
280	3126	-2.039570e-01	-0.002985	1.466077
300	3121	-2.125061e-01	0.038806	1.570796
320	2906	-2.076209e-01	-0.005848	1.675516
340	2966	-1.990718e-01	-0.021021	1.780236
360	2988	-2.002931e-01	-0.012048	1.884956
380	3070	-1.978505e-01	0.015674	1.989675
400	2884	-2.063996e-01	0.002967	2.094395
420	2863	-2.015144e-01	0.024845	2.199115
440	2937	-1.868588e-01	-0.025478	2.303835
460	2917	-1.954079e-01	-0.003115	2.408554
480	3021	-1.929653e-01	0.003175	2.513274
500	3009	-1.905227e-01	-0.034056	2.617994
520	2998	-1.954079e-01	0.084746	2.722714
540	3081	-1.880801e-01	0.003257	2.827433
560	2948	-2.002931e-01	0.012346	2.932153
580	3064	-1.941866e-01	-0.003135	3.036873
600	2950	-1.941866e-01	0.003155	3.141593
620	2974	-1.868588e-01	-0.089286	3.246312
640	3034	-1.978505e-01	0.006211	3.351032
660	2843	-1.697606e-01	0.018315	3.455752
680	2960	-1.783097e-01	-0.033113	3.560472
700	2917	-1.954079e-01	0.045752	3.665191
720	2918	-2.051783e-01	0.046729	3.769911
740	2797	-1.917440e-01	0.039735	3.874631
760	2879	-1.954079e-01	0.028939	3.979351
780	2954	-2.027357e-01	0.034268	4.084070
800	2869	-2.063996e-01	0.059561	4.188790
820	2893	-1.807523e-01	0.072464	4.293510
840	2866	-2.051783e-01	0.043478	4.398230
860	2925	-1.819736e-01	-0.026144	4.502949
880	2844	-1.905227e-01	-0.000000	4.607669
900	2849	-1.856375e-01	-0.025641	4.712389
920	2792	-1.734245e-01	-0.024055	4.817109
940	2768	-1.844162e-01	0.010033	4.921829
960	2657	-1.978505e-01	0.058824	5.026548
980	2622	-1.844162e-01	0.016835	5.131268
1000	2685	-1.709819e-01	-0.060403	5.235988
1020	2786	-1.905227e-01	-0.012658	5.340708
1040	2667	-1.783097e-01	-0.033113	5.445427
1060	2673	-1.978505e-01	0.051948	5.550147
1080	2785	-1.587689e-01	-0.100346	5.654867
1100	2895	-1.880801e-01	0.037037	5.759587
1120	2824	-1.807523e-01	0.024221	5.864306
1140	2913	-1.587689e-01	-0.078014	5.969026
1160	2896	-1.954079e-01	0.052632	6.073746
1180	2903	-1.831949e-01	0.034483	6.178466
