#File	/home/pi/RbData/2019-03-15/POL2019-03-15_192444.dat
#Comments	Run 2/2, AOUT=672, variac->14, nRb->6*^12, pRb->.4, AOUT->672, pump->s+, Run 3/3
#IonGauge(Torr):	2.28E-02
#CVGauge(N2)(Torr):	7.31E-02
#CVGauge(He)(Torr):	1.50E-03
#CURTEMP_R(degC):	-1.000000
#SETTEMP_R(degC):	-1.000000
#CURTEMP_T(degC):	-1.000000
#SETTEMP_T(degC):	-1.000000
#Voltage_He:	672
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.062140
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
#QWP(STEP):	170
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	118	-1.807523e-01	0.013699	0.000000
20	139	-1.734245e-01	-0.003509	0.104720
40	136	-1.807523e-01	0.042254	0.209440
60	131	-1.844162e-01	0.003322	0.314159
80	138	-1.893014e-01	0.006494	0.418879
100	140	-1.660967e-01	-0.042254	0.523599
120	156	-1.722032e-01	-0.027586	0.628319
140	136	-1.807523e-01	-0.016611	0.733038
160	134	-1.807523e-01	-0.000000	0.837758
180	135	-1.758671e-01	-0.091483	0.942478
200	135	-1.929653e-01	-0.015576	1.047198
220	142	-1.807523e-01	0.045936	1.151917
240	128	-1.954079e-01	0.019108	1.256637
260	130	-1.807523e-01	0.010239	1.361357
280	130	-1.819736e-01	-0.035599	1.466077
300	133	-1.783097e-01	-0.045752	1.570796
320	135	-1.844162e-01	-0.019481	1.675516
340	146	-1.954079e-01	0.025641	1.780236
360	155	-1.856375e-01	-0.041009	1.884956
380	146	-1.929653e-01	-0.000000	1.989675
400	127	-2.039570e-01	-0.002985	2.094395
420	156	-1.905227e-01	0.026316	2.199115
440	127	-1.954079e-01	0.049180	2.303835
460	143	-1.905227e-01	0.098592	2.408554
480	143	-1.856375e-01	0.062937	2.513274
500	151	-1.917440e-01	-0.012579	2.617994
520	141	-1.917440e-01	-0.024845	2.722714
540	135	-1.868588e-01	0.058824	2.827433
560	121	-1.856375e-01	0.030508	2.932153
580	133	-1.941866e-01	0.009524	3.036873
600	141	-1.783097e-01	-0.010169	3.141593
620	158	-1.893014e-01	0.013072	3.246312
640	144	-1.917440e-01	-0.000000	3.351032
660	141	-1.966292e-01	-0.009231	3.455752
680	148	-2.002931e-01	0.093333	3.560472
700	148	-1.929653e-01	0.003175	3.665191
720	161	-1.880801e-01	0.006536	3.769911
740	134	-1.868588e-01	-0.012903	3.874631
760	166	-1.990718e-01	0.031646	3.979351
780	127	-2.088422e-01	0.052308	4.084070
800	155	-1.905227e-01	0.009709	4.188790
820	143	-1.758671e-01	-0.030303	4.293510
840	120	-1.758671e-01	-0.000000	4.398230
860	122	-1.807523e-01	0.003390	4.502949
880	129	-1.758671e-01	-0.027027	4.607669
900	128	-1.795310e-01	0.017301	4.712389
920	139	-1.734245e-01	-0.065789	4.817109
940	140	-1.758671e-01	0.010526	4.921829
960	156	-1.758671e-01	-0.027027	5.026548
980	147	-1.966292e-01	-0.015291	5.131268
1000	145	-1.929653e-01	0.022654	5.235988
1020	136	-1.929653e-01	0.060403	5.340708
1040	162	-1.856375e-01	-0.016181	5.445427
1060	154	-1.722032e-01	-0.010526	5.550147
1080	148	-1.685393e-01	-0.051546	5.654867
1100	131	-1.758671e-01	0.032258	5.759587
1120	134	-1.954079e-01	0.052632	5.864306
1140	141	-1.502198e-01	-0.042802	5.969026
1160	156	-1.807523e-01	-0.023102	6.073746
1180	116	-1.807523e-01	0.013699	6.178466
