#File	/home/pi/RbData/2019-03-15/POL2019-03-15_184132.dat
#Comments	Run 1/2, AOUT=528, variac->14, nRb->6*^12, pRb->.4, AOUT->528, pump->s+, Run 1/3
#IonGauge(Torr):	2.25E-02
#CVGauge(N2)(Torr):	7.27E-02
#CVGauge(He)(Torr):	1.50E-03
#CURTEMP_R(degC):	-1.000000
#SETTEMP_R(degC):	-1.000000
#CURTEMP_T(degC):	-1.000000
#SETTEMP_T(degC):	-1.000000
#Voltage_He:	528
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.062140
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
#QWP(STEP):	170
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	3359	-2.198339e-01	0.008403	0.000000
20	3261	-2.112848e-01	-0.030812	0.104720
40	3278	-2.308256e-01	0.024390	0.209440
60	3366	-2.308256e-01	0.024390	0.314159
80	3218	-2.210552e-01	-0.000000	0.418879
100	3214	-2.149487e-01	-0.035616	0.523599
120	3272	-2.222765e-01	-0.029333	0.628319
140	3208	-2.149487e-01	-0.051213	0.733038
160	3219	-2.149487e-01	-0.005650	0.837758
180	3249	-2.149487e-01	-0.043478	0.942478
200	3262	-2.234978e-01	0.019499	1.047198
220	3310	-2.198339e-01	0.040462	1.151917
240	3206	-2.063996e-01	-0.039773	1.256637
260	3145	-2.100635e-01	0.008798	1.361357
280	3274	-2.198339e-01	-0.005525	1.466077
300	3143	-2.173913e-01	0.017143	1.570796
320	3160	-2.100635e-01	-0.022727	1.675516
340	3093	-2.088422e-01	-0.002915	1.780236
360	3041	-2.112848e-01	-0.011429	1.884956
380	3016	-2.247191e-01	0.048433	1.989675
400	3068	-2.002931e-01	-0.006061	2.094395
420	2961	-2.161700e-01	0.017241	2.199115
440	3097	-2.161700e-01	0.029070	2.303835
460	3007	-2.002931e-01	0.003058	2.408554
480	3081	-1.795310e-01	-0.089783	2.513274
500	3104	-2.051783e-01	0.012048	2.617994
520	3022	-2.125061e-01	0.023529	2.722714
540	3110	-2.296043e-01	0.074286	2.827433
560	3210	-1.966292e-01	-0.024242	2.932153
580	3251	-1.990718e-01	-0.009119	3.036873
600	3144	-2.051783e-01	-0.026087	3.141593
620	3257	-2.161700e-01	0.020173	3.246312
640	3228	-2.039570e-01	0.012121	3.351032
660	3123	-2.100635e-01	-0.008646	3.455752
680	3136	-2.259404e-01	0.019284	3.560472
700	3176	-2.027357e-01	0.018405	3.665191
720	3153	-2.234978e-01	0.030986	3.769911
740	3181	-2.320469e-01	0.073446	3.874631
760	3199	-1.990718e-01	-0.000000	3.979351
780	3230	-2.100635e-01	0.011765	4.084070
800	3061	-2.002931e-01	-0.009063	4.188790
820	3171	-2.125061e-01	0.041916	4.293510
840	3068	-2.027357e-01	-0.003003	4.398230
860	3226	-2.247191e-01	0.013774	4.502949
880	3183	-2.112848e-01	0.002899	4.607669
900	3119	-1.734245e-01	-0.089744	4.712389
920	3110	-2.015144e-01	-0.043478	4.817109
940	3125	-2.002931e-01	-0.057471	4.921829
960	3026	-2.100635e-01	-0.054945	5.026548
980	3136	-2.173913e-01	0.031884	5.131268
1000	3242	-2.051783e-01	0.012048	5.235988
1020	3255	-2.002931e-01	-0.054755	5.340708
1040	3291	-2.247191e-01	-0.031579	5.445427
1060	3468	-2.369321e-01	0.005181	5.550147
1080	3493	-2.369321e-01	0.015707	5.654867
1100	3465	-2.491451e-01	0.027708	5.759587
1120	3629	-2.369321e-01	0.026455	5.864306
1140	3697	-2.418173e-01	0.002532	5.969026
1160	3795	-2.369321e-01	-0.034826	6.073746
1180	3798	-2.161700e-01	-0.080519	6.178466
