#File	/home/pi/RbData/2019-03-15/POL2019-03-15_185031.dat
#Comments	Run 1/2, AOUT=528, variac->14, nRb->6*^12, pRb->.4, AOUT->528, pump->s-, Run 3/3
#IonGauge(Torr):	2.26E-02
#CVGauge(N2)(Torr):	7.29E-02
#CVGauge(He)(Torr):	1.50E-03
#CURTEMP_R(degC):	-1.000000
#SETTEMP_R(degC):	-1.000000
#CURTEMP_T(degC):	-1.000000
#SETTEMP_T(degC):	-1.000000
#Voltage_He:	528
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.062140
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
#QWP(STEP):	082
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	3734	-2.442599e-01	-0.019608	0.000000
20	3637	-2.540303e-01	0.019608	0.104720
40	3833	-2.344895e-01	-0.076923	0.209440
60	3723	-2.442599e-01	-0.038462	0.314159
80	3756	-2.638007e-01	0.009346	0.418879
100	3811	-2.540303e-01	0.027160	0.523599
120	3765	-2.540303e-01	-0.009524	0.628319
140	3681	-2.503664e-01	-0.004854	0.733038
160	3784	-2.515877e-01	-0.004831	0.837758
180	3697	-2.552516e-01	-0.009479	0.942478
200	3793	-2.454812e-01	0.022901	1.047198
220	3884	-2.540303e-01	-0.004785	1.151917
240	3803	-2.442599e-01	-0.024390	1.256637
260	3885	-2.564729e-01	-0.002375	1.361357
280	3847	-2.601368e-01	0.033981	1.466077
300	3828	-2.503664e-01	-0.002433	1.570796
320	3939	-2.662433e-01	0.066015	1.675516
340	3804	-2.589155e-01	0.014354	1.780236
360	3763	-2.564729e-01	-0.004739	1.884956
380	3721	-2.540303e-01	0.077720	1.989675
400	3760	-2.467025e-01	-0.038095	2.094395
420	3667	-2.515877e-01	0.017284	2.199115
440	3701	-2.552516e-01	-0.002387	2.303835
460	3769	-2.442599e-01	-0.065421	2.408554
480	3783	-2.686859e-01	0.016166	2.513274
500	3807	-2.601368e-01	0.002353	2.617994
520	3852	-2.589155e-01	0.029126	2.722714
540	3879	-2.442599e-01	0.015228	2.827433
560	3913	-2.467025e-01	-0.021792	2.932153
580	3831	-2.650220e-01	0.040767	3.036873
600	3917	-2.589155e-01	0.014354	3.141593
620	3674	-2.650220e-01	0.002309	3.246312
640	3913	-2.515877e-01	-0.004831	3.351032
660	3709	-2.515877e-01	0.017284	3.455752
680	3802	-2.613581e-01	0.007059	3.560472
700	3612	-2.540303e-01	-0.000000	3.665191
720	3595	-2.369321e-01	-0.002571	3.769911
740	3612	-2.711285e-01	0.049645	3.874631
760	3589	-2.503664e-01	-0.000000	3.979351
780	3664	-2.369321e-01	0.015707	4.084070
800	3722	-2.320469e-01	-0.028133	4.188790
820	3803	-2.662433e-01	0.060827	4.293510
840	3754	-2.467025e-01	-0.024155	4.398230
860	3797	-2.540303e-01	0.007264	4.502949
880	3631	-2.540303e-01	0.002410	4.607669
900	3824	-2.686859e-01	0.073171	4.712389
920	3609	-2.381534e-01	-0.002558	4.817109
940	3652	-2.491451e-01	0.022556	4.921829
960	3574	-2.503664e-01	-0.030733	5.026548
980	3656	-2.650220e-01	0.028436	5.131268
1000	3606	-2.467025e-01	0.004975	5.235988
1020	3686	-2.430386e-01	-0.002506	5.340708
1040	3647	-2.430386e-01	0.050132	5.445427
1060	3766	-2.503664e-01	0.004902	5.550147
1080	3637	-2.344895e-01	-0.030303	5.654867
1100	3797	-2.454812e-01	0.002494	5.759587
1120	3800	-2.369321e-01	-0.020202	5.864306
1140	3717	-2.381534e-01	-0.025000	5.969026
1160	3702	-2.564729e-01	0.009615	6.073746
1180	3706	-2.638007e-01	0.023697	6.178466
