#File	/home/pi/RbData/2019-03-15/POL2019-03-15_184803.dat
#Comments	Run 1/2, AOUT=528, variac->14, nRb->6*^12, pRb->.4, AOUT->528, pump->none, Run 3/3
#IonGauge(Torr):	2.48E-02
#CVGauge(N2)(Torr):	7.62E-02
#CVGauge(He)(Torr):	1.53E-03
#CURTEMP_R(degC):	-1.000000
#SETTEMP_R(degC):	-1.000000
#CURTEMP_T(degC):	-1.000000
#SETTEMP_T(degC):	-1.000000
#Voltage_He:	528
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.062140
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
#QWP(STEP):	082
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	3807	-2.442599e-01	-0.004975	0.000000
20	3694	-2.638007e-01	0.002320	0.104720
40	3743	-2.528090e-01	-0.039443	0.209440
60	3663	-2.528090e-01	0.002421	0.314159
80	3678	-2.540303e-01	-0.014218	0.418879
100	3668	-2.528090e-01	0.012225	0.523599
120	3692	-2.467025e-01	-0.028846	0.628319
140	3701	-2.454812e-01	-0.045131	0.733038
160	3653	-2.613581e-01	0.016627	0.837758
180	3742	-2.393747e-01	-0.029703	0.942478
200	3774	-2.418173e-01	0.012788	1.047198
220	3883	-2.454812e-01	-0.007407	1.151917
240	3739	-2.564729e-01	-0.030023	1.256637
260	3806	-2.454812e-01	0.005000	1.361357
280	3823	-2.357108e-01	0.005208	1.466077
300	3689	-2.369321e-01	-0.037221	1.570796
320	3810	-2.418173e-01	0.005076	1.675516
340	3715	-2.638007e-01	0.066667	1.780236
360	3611	-2.454812e-01	-0.021898	1.884956
380	3594	-2.369321e-01	-0.025126	1.989675
400	3538	-2.515877e-01	0.014778	2.094395
420	3656	-2.503664e-01	-0.019139	2.199115
440	3585	-2.601368e-01	0.024038	2.303835
460	3707	-2.259404e-01	-0.079602	2.408554
480	3695	-2.503664e-01	0.014851	2.513274
500	3927	-2.723498e-01	-0.006682	2.617994
520	3798	-2.650220e-01	0.014019	2.722714
540	3893	-2.442599e-01	-0.040767	2.827433
560	3787	-2.589155e-01	-0.000000	2.932153
580	3951	-2.650220e-01	-0.015873	3.036873
600	3838	-2.613581e-01	-0.022831	3.141593
620	3819	-2.540303e-01	-0.009524	3.246312
640	3799	-2.674646e-01	0.018605	3.351032
660	3724	-2.528090e-01	-0.007194	3.455752
680	3763	-2.552516e-01	0.012107	3.560472
700	3837	-2.515877e-01	-0.004831	3.665191
720	3801	-2.540303e-01	-0.014218	3.769911
740	3663	-2.686859e-01	0.009174	3.874631
760	3730	-2.601368e-01	-0.002342	3.979351
780	3803	-2.503664e-01	-0.019139	4.084070
800	3849	-2.564729e-01	0.024390	4.188790
820	3902	-2.540303e-01	-0.007160	4.293510
840	3755	-2.613581e-01	-0.020595	4.398230
860	3854	-2.576942e-01	0.007160	4.502949
880	3813	-2.674646e-01	0.052885	4.607669
900	3814	-2.467025e-01	-0.000000	4.712389
920	3715	-2.503664e-01	-0.002433	4.817109
940	3657	-2.528090e-01	0.009756	4.921829
960	3686	-2.344895e-01	-0.032746	5.026548
980	3646	-2.662433e-01	0.068627	5.131268
1000	3620	-2.503664e-01	0.012346	5.235988
1020	3550	-2.540303e-01	0.002410	5.340708
1040	3735	-2.381534e-01	0.002571	5.445427
1060	3643	-2.296043e-01	-0.052897	5.550147
1080	3589	-2.515877e-01	0.004878	5.654867
1100	3523	-2.625794e-01	0.026253	5.759587
1120	3740	-2.320469e-01	-0.030612	5.864306
1140	3754	-2.283830e-01	-0.043478	5.969026
1160	3566	-2.344895e-01	-0.010309	6.073746
1180	3643	-2.601368e-01	0.028986	6.178466
