#File	/home/pi/RbData/2019-03-15/POL2019-03-15_191258.dat
#Comments	Run 2/2, AOUT=528, variac->14, nRb->6*^12, pRb->.4, AOUT->528, pump->s+, Run 3/3
#IonGauge(Torr):	2.27E-02
#CVGauge(N2)(Torr):	7.27E-02
#CVGauge(He)(Torr):	1.50E-03
#CURTEMP_R(degC):	-1.000000
#SETTEMP_R(degC):	-1.000000
#CURTEMP_T(degC):	-1.000000
#SETTEMP_T(degC):	-1.000000
#Voltage_He:	528
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.062140
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
#QWP(STEP):	170
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	2850	-2.112848e-01	0.081250	0.000000
20	2783	-1.905227e-01	0.006452	0.104720
40	2727	-1.880801e-01	0.037037	0.209440
60	2744	-1.880801e-01	0.006536	0.314159
80	2738	-1.807523e-01	0.031359	0.418879
100	2837	-1.941866e-01	0.046053	0.523599
120	2752	-1.783097e-01	-0.036304	0.628319
140	2790	-1.722032e-01	-0.060000	0.733038
160	2720	-1.966292e-01	0.055738	0.837758
180	2797	-1.941866e-01	-0.015480	0.942478
200	2835	-1.709819e-01	-0.044369	1.047198
220	2822	-1.868588e-01	0.009901	1.151917
240	2823	-1.929653e-01	0.060403	1.256637
260	2855	-1.746458e-01	0.007042	1.361357
280	2807	-1.734245e-01	-0.034014	1.466077
300	2719	-1.856375e-01	0.027027	1.570796
320	2686	-1.868588e-01	-0.012903	1.675516
340	2646	-1.807523e-01	0.027778	1.780236
360	2575	-1.917440e-01	0.075342	1.884956
380	2606	-1.563263e-01	0.011858	1.989675
400	2643	-1.831949e-01	0.041667	2.094395
420	2631	-1.856375e-01	-0.028754	2.199115
440	2580	-1.770884e-01	0.028369	2.303835
460	2662	-1.893014e-01	-0.006410	2.408554
480	2728	-1.893014e-01	0.026490	2.513274
500	2684	-1.856375e-01	0.041096	2.617994
520	2701	-1.807523e-01	0.006803	2.722714
540	2755	-1.624328e-01	-0.029197	2.827433
560	2746	-1.783097e-01	-0.006803	2.932153
580	2823	-1.819736e-01	-0.009967	3.036873
600	2823	-1.758671e-01	-0.040000	3.141593
620	2777	-1.783097e-01	-0.029900	3.246312
640	2712	-1.868588e-01	-0.000000	3.351032
660	2739	-1.587689e-01	-0.040590	3.455752
680	2775	-1.795310e-01	-0.016722	3.560472
700	2761	-1.660967e-01	-0.048951	3.665191
720	2732	-1.795310e-01	-0.003390	3.769911
740	2780	-2.015144e-01	0.018519	3.874631
760	2721	-1.770884e-01	-0.026846	3.979351
780	2871	-1.795310e-01	0.076923	4.084070
800	2838	-1.758671e-01	-0.006897	4.188790
820	2780	-1.722032e-01	-0.060000	4.293510
840	2744	-1.783097e-01	-0.016835	4.398230
860	2702	-1.783097e-01	0.039146	4.502949
880	2817	-1.880801e-01	-0.025316	4.607669
900	2740	-1.880801e-01	-0.025316	4.712389
920	2769	-1.783097e-01	-0.006803	4.817109
940	2734	-1.819736e-01	-0.003344	4.921829
960	2743	-1.954079e-01	0.025641	5.026548
980	2734	-1.758671e-01	-0.010309	5.131268
1000	2773	-1.880801e-01	0.003257	5.235988
1020	2733	-1.929653e-01	0.042904	5.340708
1040	2779	-1.954079e-01	0.045752	5.445427
1060	2740	-1.856375e-01	-0.000000	5.550147
1080	2781	-1.905227e-01	-0.025000	5.654867
1100	2791	-1.893014e-01	-0.003215	5.759587
1120	2939	-2.002931e-01	0.009231	5.864306
1140	2768	-1.929653e-01	0.006369	5.969026
1160	2931	-1.880801e-01	-0.000000	6.073746
1180	2884	-1.868588e-01	0.066202	6.178466
