#File	/home/pi/RbData/2019-03-15/POL2019-03-15_190223.dat
#Comments	Run 1/2, AOUT=672, variac->14, nRb->6*^12, pRb->.4, AOUT->672, pump->s-, Run 3/3
#IonGauge(Torr):	2.27E-02
#CVGauge(N2)(Torr):	7.26E-02
#CVGauge(He)(Torr):	1.50E-03
#CURTEMP_R(degC):	-1.000000
#SETTEMP_R(degC):	-1.000000
#CURTEMP_T(degC):	-1.000000
#SETTEMP_T(degC):	-1.000000
#Voltage_He:	672
#LEAKCURR:	0.000000
#SCALE:	6
#AOUTCONV:	0.062140
#REV:	1
#DATAPPR:	60
#STPPERREV:	1200
#DATPTS:	60
#DWELL(s):	1
#QWP(STEP):	082
STEP	COUNT	CURRENT	CURRENTsd	ANGLE
0	124	-1.990718e-01	0.018750	0.000000
20	153	-1.844162e-01	-0.065015	0.104720
40	145	-2.027357e-01	0.047319	0.209440
60	130	-1.758671e-01	-0.040000	0.314159
80	121	-1.746458e-01	-0.013793	0.418879
100	147	-1.917440e-01	0.022801	0.523599
120	142	-1.551050e-01	-0.089606	0.628319
140	151	-1.954079e-01	0.028939	0.733038
160	142	-1.929653e-01	0.022654	0.837758
180	141	-1.783097e-01	-0.033113	0.942478
200	125	-1.905227e-01	0.033113	1.047198
220	135	-1.990718e-01	0.048232	1.151917
240	122	-1.831949e-01	-0.009901	1.256637
260	119	-1.783097e-01	-0.061093	1.361357
280	141	-1.966292e-01	0.055738	1.466077
300	148	-1.709819e-01	0.021898	1.570796
320	130	-1.880801e-01	0.026667	1.675516
340	134	-1.880801e-01	0.006536	1.780236
360	130	-1.831949e-01	-0.032258	1.884956
380	121	-1.685393e-01	-0.028169	1.989675
400	113	-1.807523e-01	-0.026316	2.094395
420	129	-1.844162e-01	-0.000000	2.199115
440	133	-1.978505e-01	-0.029940	2.303835
460	121	-1.734245e-01	-0.003509	2.408554
480	141	-1.612115e-01	-0.029412	2.513274
500	138	-1.831949e-01	-0.006623	2.617994
520	126	-1.856375e-01	0.097473	2.722714
540	123	-1.880801e-01	-0.019108	2.827433
560	118	-1.917440e-01	0.009646	2.932153
580	129	-1.660967e-01	-0.048951	3.036873
600	138	-1.807523e-01	-0.038961	3.141593
620	139	-1.819736e-01	-0.022951	3.246312
640	147	-1.880801e-01	0.006536	3.351032
660	150	-1.856375e-01	0.048276	3.455752
680	139	-1.831949e-01	0.020408	3.560472
700	146	-1.734245e-01	0.003534	3.665191
720	124	-1.856375e-01	0.023569	3.769911
740	147	-1.795310e-01	-0.010101	3.874631
760	131	-1.856375e-01	0.027027	3.979351
780	138	-1.819736e-01	0.010169	4.084070
800	141	-1.722032e-01	-0.024221	4.188790
820	131	-1.526624e-01	-0.125874	4.293510
840	126	-1.660967e-01	-0.052265	4.398230
860	125	-1.844162e-01	-0.013072	4.502949
880	123	-1.758671e-01	0.035971	4.607669
900	126	-1.807523e-01	-0.003367	4.712389
920	119	-1.783097e-01	0.039146	4.817109
940	118	-1.844162e-01	0.023729	4.921829
960	151	-1.807523e-01	-0.000000	5.026548
980	146	-1.856375e-01	-0.037975	5.131268
1000	127	-1.868588e-01	0.037288	5.235988
1020	117	-1.709819e-01	-0.037801	5.340708
1040	134	-1.746458e-01	0.036232	5.445427
1060	133	-1.770884e-01	0.024735	5.550147
1080	114	-1.795310e-01	-0.039216	5.654867
1100	124	-1.831949e-01	0.056338	5.759587
1120	126	-1.856375e-01	0.051903	5.864306
1140	114	-1.660967e-01	-0.028571	5.969026
1160	126	-1.966292e-01	0.045455	6.073746
1180	112	-1.783097e-01	0.093633	6.178466
